key,artist,song,duration_ms,length,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,Cleaned genre,Location
Attribute,X Ambassadors,Renegades,195200,3.15,FALSE,2015,75,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,"hip hop, rock, pop",hip hop,US
Attribute,Kiiara,Gold,225882,3.46,FALSE,2015,55,0.6,0.412,8,-9.343,1,0.344,0.615,0.0025,0.134,0.408,113.049,"rock, pop, Dance/Electronic",rock,US
Attribute,Fifth Harmony,Work from Home (feat. Ty Dolla $ign),214480,3.34,FALSE,2016,75,0.803,0.585,8,-5.861,1,0.0432,0.103,3.94E-06,0.0644,0.593,105.017,pop,pop,US
Attribute,Alessia Cara,Here,199453,3.19,FALSE,2016,66,0.376,0.822,0,-3.974,1,0.104,0.0783,0,0.0841,0.327,120.493,"pop, R&B",pop,CA
Attribute,Drake,Jumpman,205879,3.26,TRUE,2015,72,0.852,0.553,1,-7.286,1,0.187,0.0559,0,0.332,0.656,142.079,"hip hop, pop, R&B",hip hop,CA
Attribute,Nick Jonas,Close,234213,3.54,FALSE,2016,69,0.654,0.623,6,-5.273,0,0.082,0.253,0,0.144,0.401,123.996,pop,pop,US
Attribute,Clean Bandit,Tears (feat. Louisa Johnson),225914,3.46,FALSE,2016,60,0.605,0.77,5,-3.645,0,0.0446,0.0431,0,0.159,0.298,130.037,"pop, Dance/Electronic",pop,GB
Attribute,PARTYNEXTDOOR,Not Nice,202661,3.23,FALSE,2016,62,0.598,0.496,0,-9.309,1,0.0804,0.0253,0.00132,0.12,0.725,128.06,"hip hop, pop, R&B",hip hop,CA
Attribute,Fifth Harmony,All In My Head (Flex) (feat. Fetty Wap),210573,3.31,FALSE,2016,62,0.689,0.791,0,-5.194,0,0.053,0.023,0,0.0526,0.755,95.04,pop,pop,US
Attribute,Bryson Tiller,Exchange,194613,3.15,TRUE,2015,76,0.525,0.433,6,-10.598,1,0.185,0.107,0,0.135,0.276,160.108,"hip hop, pop, R&B",hip hop,US
Attribute,MÃ˜,Final Song,235826,3.56,FALSE,2016,66,0.695,0.672,1,-6.109,0,0.0345,0.014,7.95E-05,0.0756,0.245,104.988,"pop, Dance/Electronic",pop,DK
Attribute,BeyoncÃ©,Sorry,232560,3.53,TRUE,2016,67,0.775,0.598,2,-7.274,1,0.0535,0.00175,4.44E-06,0.253,0.356,129.988,"pop, R&B",pop,US
Attribute,Frank Ocean,Pink + White,184516,3.05,FALSE,2016,79,0.544,0.552,9,-7.45,1,0.0991,0.67,4.57E-05,0.415,0.554,159.738,"hip hop, pop, R&B",hip hop,US
Attribute,Ed Sheeran,Shape of You,233712,3.54,FALSE,2017,84,0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,pop,pop,GB
Attribute,Sam Smith,Too Good At Goodbyes,201000,3.21,FALSE,2017,79,0.681,0.372,5,-8.237,1,0.0432,0.64,0,0.169,0.476,91.873,pop,pop,GB
Attribute,Maroon 5,Don't Wanna Know (feat. Kendrick Lamar),214265,3.34,FALSE,2018,68,0.783,0.61,7,-6.124,1,0.0696,0.343,0,0.0983,0.418,100.047,pop,pop,US
Attribute,MGMT,Little Dark Age,299960,4.6,FALSE,2018,81,0.705,0.712,6,-6.156,1,0.0385,0.0102,0.000855,0.1,0.62,97.512,rock,rock,US
Attribute,Future,Mask Off,204600,3.25,TRUE,2017,79,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,"hip hop, pop",hip hop,US
Attribute,French Montana,Unforgettable,233901,3.54,TRUE,2017,82,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,"hip hop, pop",hip hop,MO
Attribute,21 Savage,Bank Account,220306,3.4,TRUE,2017,74,0.884,0.347,8,-8.227,0,0.35,0.015,7.00E-06,0.0871,0.376,75.016,hip hop,hip hop,US
Attribute,ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,239000,3.59,FALSE,2017,77,0.259,0.437,11,-6.589,0,0.0386,0.102,1.32E-06,0.106,0.0951,180.042,"pop, Dance/Electronic",pop,GB
Attribute,Rae Sremmurd,Black Beatles,291893,4.52,TRUE,2016,75,0.794,0.632,0,-6.163,1,0.0649,0.142,0,0.128,0.355,145.926,"hip hop, pop",hip hop,US
Attribute,Zara Larsson,Ain't My Fault,224030,3.44,FALSE,2017,67,0.576,0.782,6,-4.825,0,0.0296,0.00778,0,0.285,0.355,141.153,"pop, Dance/Electronic",pop,SE
Attribute,Lil Uzi Vert,XO Tour Llif3,182706,3.03,TRUE,2017,81,0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,hip hop,hip hop,US
Attribute,Imagine Dragons,Whatever It Takes,201240,3.21,FALSE,2017,80,0.672,0.655,10,-5.021,0,0.0311,0.0362,0,0.117,0.556,134.945,rock,rock,US
Attribute,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),216408,3.36,TRUE,2017,75,0.696,0.817,1,-3.862,1,0.109,0.075,0,0.187,0.782,98.064,"hip hop, pop",hip hop,US
Attribute,Jax Jones,Breathe,207629,3.28,FALSE,2017,58,0.722,0.744,11,-5.52,0,0.0363,0.0234,0.000157,0.143,0.686,125.985,"hip hop, pop, Dance/Electronic",hip hop,GB
Attribute,Natti Natasha,Criminal,232549,3.53,FALSE,2017,74,0.814,0.813,2,-3.023,0,0.0561,0.03,9.33E-05,0.255,0.839,79.997,"pop, latin",pop,DO
Attribute,Selena Gomez,Fetish (feat. Gucci Mane),186112,3.06,FALSE,2017,69,0.708,0.618,2,-4.424,1,0.0592,0.0204,6.81E-06,0.062,0.265,123.013,pop,pop,US
Attribute,Big Shaq,Man's Not Hot,186026,3.06,FALSE,2017,62,0.905,0.884,0,-4.076,1,0.236,0.111,8.31E-05,0.107,0.588,135.048,"pop, Dance/Electronic",pop,GB
Attribute,Lil Pump,Gucci Gang,124055,2.04,TRUE,2017,64,0.936,0.523,5,-6.71,1,0.0597,0.239,0,0.117,0.699,119.889,hip hop,hip hop,MO
Attribute,Yo Gotti,Rake It Up (feat. Nicki Minaj),276333,4.36,TRUE,2017,67,0.91,0.444,1,-8.126,0,0.344,0.022,0,0.137,0.53,149.953,"hip hop, pop",hip hop,US
Attribute,Martin Garrix,Scared to Be Lonely,220883,3.41,FALSE,2017,77,0.584,0.54,1,-7.786,0,0.0576,0.0895,0,0.261,0.195,137.972,"pop, Dance/Electronic",pop,NL
Attribute,Taylor Swift,...Ready For It?,208186,3.28,FALSE,2017,73,0.613,0.764,2,-6.509,1,0.136,0.0527,0,0.197,0.417,160.015,pop,pop,US
Attribute,G-Eazy,Good Life (with G-Eazy & Kehlani),225520,3.46,FALSE,2017,63,0.572,0.778,1,-5.208,1,0.233,0.00638,0,0.0563,0.54,168.073,"hip hop, pop",hip hop,US
Attribute,Zara Larsson,I Would Like,226720,3.47,FALSE,2017,57,0.486,0.713,2,-3.949,0,0.0524,0.0853,0,0.0839,0.297,121.028,"pop, Dance/Electronic",pop,SE
Attribute,DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),204173,3.24,TRUE,2017,72,0.671,0.672,0,-3.094,0,0.0688,0.0329,0,0.118,0.632,97.979,"hip hop, pop",hip hop,US
Attribute,Post Malone,Congratulations,220293,3.4,TRUE,2016,81,0.63,0.804,6,-4.183,1,0.0363,0.215,0,0.253,0.492,123.146,hip hop,hip hop,US
Attribute,Maggie Lindemann,Pretty Girl - Cheat Codes X CADE Remix,193613,3.14,TRUE,2017,61,0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03,"rock, pop",rock,US
Attribute,Alessia Cara,Scars To Your Beautiful,230226,3.5,FALSE,2016,76,0.319,0.739,0,-5.74,1,0.272,0.0285,0,0.111,0.449,194.169,"pop, R&B",pop,CA
Attribute,Starley,Call on Me - Ryan Riback Remix,222040,3.42,FALSE,2016,48,0.67,0.838,0,-4.031,1,0.0362,0.0605,0.000611,0.159,0.716,105,"pop, Dance/Electronic",pop,AU
Attribute,The Vamps,Middle Of The Night,174600,2.55,FALSE,2017,61,0.588,0.749,11,-4.323,0,0.058,0.0037,0,0.0813,0.397,130.093,pop,pop,GB
Attribute,Big Sean,Bounce Back,222360,3.42,TRUE,2017,71,0.78,0.575,1,-5.628,0,0.139,0.106,0,0.129,0.273,81.502,"hip hop, pop",hip hop,US
Attribute,Avicii,Lonely Together (feat. Rita Ora),181812,3.02,FALSE,2017,53,0.655,0.666,5,-5.309,1,0.0612,0.134,2.12E-05,0.0683,0.272,102.977,"pop, Dance/Electronic",pop,SE
Attribute,Bruno Mars,24K Magic,225983,3.46,FALSE,2016,78,0.818,0.803,1,-4.282,1,0.0797,0.034,0,0.153,0.632,106.97,pop,pop,US
Attribute,Kygo,It Ain't Me (with Selena Gomez),220780,3.41,FALSE,2017,75,0.64,0.533,0,-6.596,1,0.0706,0.119,0,0.0864,0.515,99.968,"pop, Dance/Electronic",pop,NO
Attribute,Post Malone,rockstar (feat. 21 Savage),218146,3.38,TRUE,2018,83,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01E-05,0.131,0.129,159.801,hip hop,hip hop,US
Attribute,G-Eazy,Him & I (with Halsey),268866,4.29,TRUE,2017,75,0.589,0.731,2,-6.343,1,0.0868,0.0534,0,0.308,0.191,87.908,"hip hop, pop",hip hop,US
Attribute,Juice WRLD,Lucid Dreams,239835,3.6,TRUE,2018,84,0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,hip hop,hip hop,US
Attribute,Marshmello,FRIENDS,202620,3.23,TRUE,2018,78,0.626,0.88,9,-2.384,0,0.0504,0.205,0,0.128,0.534,95.079,"pop, Dance/Electronic",pop,US
Attribute,Ariana Grande,no tears left to cry,205920,3.26,FALSE,2018,77,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11E-06,0.294,0.354,121.993,pop,pop,US
Attribute,Sheck Wes,Mo Bamba,183906,3.04,TRUE,2018,77,0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,hip hop,hip hop,US
Attribute,Imagine Dragons,Natural,189466,3.09,FALSE,2018,80,0.704,0.611,2,-6.112,1,0.0409,0.217,0,0.0812,0.22,100,rock,rock,US
Attribute,Marshmello,Spotlight,177600,2.58,FALSE,2018,71,0.546,0.822,7,-4.483,1,0.151,0.0145,0,0.742,0.615,150.06,"pop, Dance/Electronic",pop,US
Attribute,The Weeknd,Pray For Me (with Kendrick Lamar),211440,3.31,TRUE,2018,69,0.735,0.677,2,-4.979,1,0.093,0.0762,2.17E-05,0.111,0.188,100.584,"pop, R&B",pop,CA
Attribute,Clean Bandit,Solo (feat. Demi Lovato),222653,3.43,FALSE,2018,71,0.737,0.636,11,-4.546,0,0.0437,0.0441,6.66E-05,0.35,0.565,105.005,"pop, Dance/Electronic",pop,GB
Attribute,The Weeknd,Call Out My Name,228373,3.48,FALSE,2018,80,0.461,0.593,1,-4.954,1,0.0356,0.17,0,0.307,0.175,134.17,"pop, R&B",pop,CA
Attribute,Migos,MotorSport,303076,5.03,TRUE,2018,72,0.904,0.518,2,-5.32,1,0.183,0.0305,0,0.325,0.188,137.996,"hip hop, pop",hip hop,US
Attribute,XXXTENTACION,SAD!,166605,2.47,TRUE,2018,82,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,hip hop,hip hop,US
Attribute,Becky G,Sin Pijama,188560,3.09,FALSE,2018,69,0.791,0.745,11,-3.695,0,0.0464,0.354,2.93E-05,0.104,0.82,94.014,"pop, latin",pop,US
Attribute,Machine Gun Kelly,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",202804,3.23,FALSE,2017,71,0.653,0.718,3,-5.232,0,0.213,0.00413,0,0.0537,0.216,82.034,"hip hop, pop",hip hop,US
Attribute,6ix9ine,GUMMO,157643,2.38,TRUE,2018,63,0.66,0.775,2,-4.926,1,0.172,0.0553,0,0.129,0.635,157.036,hip hop,hip hop,US
Attribute,Jay Rock,"King's Dead (with Kendrick Lamar, Future & James Blake)",229670,3.5,TRUE,2018,71,0.645,0.705,1,-5.008,1,0.299,0.000813,0,0.128,0.376,137.133,"hip hop, pop",hip hop,US
Attribute,Rich The Kid,Plug Walk,175229,2.55,TRUE,2018,72,0.876,0.519,11,-6.531,1,0.143,0.202,0,0.108,0.158,94.981,"hip hop, pop",hip hop,US
Attribute,Kendrick Lamar,All The Stars (with SZA),232186,3.52,TRUE,2018,80,0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,hip hop,hip hop,US
Attribute,Logic,Everyday,204746,3.25,TRUE,2018,69,0.667,0.741,1,-4.099,1,0.0378,0.0425,0,0.0761,0.422,149.908,"hip hop, pop",hip hop,US
Attribute,Tom Walker,Leave a Light On,185863,3.06,FALSE,2017,70,0.586,0.624,5,-5.946,1,0.113,0.0153,1.78E-06,0.133,0.267,68.976,"rock, pop",rock,GB
Attribute,5 Seconds of Summer,Youngblood,203417,3.23,FALSE,2018,69,0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,pop,pop,AU
Attribute,NF,Let You Down,212120,3.32,FALSE,2017,79,0.662,0.714,5,-5.68,0,0.121,0.312,0,0.179,0.464,147.997,"hip hop, pop",hip hop,US
Attribute,XXXTENTACION,changes,121886,2.02,FALSE,2018,79,0.669,0.308,11,-10.068,1,0.029,0.883,0,0.0984,0.52,64.934,hip hop,hip hop,US
Attribute,Cardi B,Bodak Yellow,223712,3.44,TRUE,2018,72,0.926,0.703,11,-6.337,0,0.103,0.0659,0,0.231,0.485,125.022,"hip hop, pop",hip hop,US
Attribute,Jonas Blue,Rise,194407,3.14,FALSE,2018,70,0.687,0.785,1,-4.65,1,0.0333,0.327,0,0.203,0.655,106.046,"pop, Dance/Electronic",pop,GB
Attribute,David Guetta,Flames,194680,3.15,FALSE,2018,59,0.631,0.649,5,-5.892,0,0.0385,0.0817,3.80E-06,0.0934,0.421,93.95,"hip hop, pop, Dance/Electronic",hip hop,FR
Attribute,Charlie Puth,How Long,200853,3.21,FALSE,2018,72,0.845,0.561,1,-5.253,0,0.0778,0.211,3.49E-06,0.0383,0.811,109.974,pop,pop,US
Attribute,Eminem,River (feat. Ed Sheeran),221013,3.41,TRUE,2017,72,0.748,0.749,8,-5.916,0,0.516,0.142,0,0.0713,0.659,90.09,hip hop,hip hop,US
Attribute,Dean Lewis,Be Alright,196373,3.16,TRUE,2018,79,0.553,0.586,11,-6.319,1,0.0362,0.697,0,0.0813,0.443,126.684,pop,pop,AU
Attribute,Charlie Puth,Done for Me (feat. Kehlani),180493,3,FALSE,2018,67,0.856,0.632,6,-3.692,0,0.074,0.193,0,0.0688,0.697,112.009,pop,pop,US
Attribute,Drake,In My Feelings,217925,3.38,TRUE,2018,75,0.835,0.626,1,-5.833,1,0.125,0.0589,6.00E-05,0.396,0.35,91.03,"hip hop, pop, R&B",hip hop,CA
Attribute,Charlie Puth,The Way I Am,186080,3.06,FALSE,2018,64,0.755,0.769,10,-5.658,0,0.186,0.314,2.38E-06,0.0628,0.642,114.966,pop,pop,US
Attribute,Luis Fonsi,Ã‰chame La Culpa,173720,2.54,FALSE,2017,62,0.733,0.892,0,-3.641,1,0.0417,0.0376,0,0.137,0.675,95.989,"pop, latin",pop,PR
Attribute,MK,17,196489,3.16,FALSE,2017,65,0.703,0.832,0,-7.202,0,0.0689,0.00149,0.127,0.0696,0.667,122.029,"pop, Dance/Electronic",pop,US
Attribute,Rita Ora,Anywhere,215064,3.35,FALSE,2017,63,0.628,0.797,11,-3.953,0,0.0596,0.0364,0,0.104,0.321,106.93,"hip hop, pop, Dance/Electronic",hip hop,GB
Attribute,Halsey,Bad At Love,181279,3.01,FALSE,2017,72,0.675,0.751,0,-3.539,1,0.0296,0.0604,0,0.0893,0.612,118.384,"pop, Dance/Electronic",pop,US
Attribute,Camila Cabello,Never Be the Same,226973,3.47,FALSE,2018,74,0.637,0.713,0,-4.333,1,0.0747,0.181,0.000637,0.137,0.243,129.923,pop,pop,US
Attribute,M.O,Bad Vibe,214253,3.34,FALSE,2018,54,0.813,0.701,10,-4.428,1,0.0449,0.178,0,0.0962,0.758,110.009,"pop, Dance/Electronic",pop,JP
Attribute,Bazzi,Mine,131064,2.11,TRUE,2018,75,0.71,0.789,4,-3.874,1,0.0722,0.0161,2.77E-06,0.451,0.717,142.929,"pop, Dance/Electronic",pop,US
Attribute,The Chainsmokers,This Feeling,197946,3.18,FALSE,2018,73,0.575,0.571,1,-7.906,1,0.0439,0.0558,0,0.0912,0.449,105.049,"pop, Dance/Electronic",pop,US
Attribute,Maroon 5,Girls Like You (feat. Cardi B) - Cardi B Version,235545,3.56,TRUE,2018,73,0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,pop,pop,US
Attribute,Kendrick Lamar,LOVE. FEAT. ZACARI.,213400,3.33,TRUE,2017,80,0.8,0.585,10,-7.343,1,0.0924,0.264,0,0.153,0.779,126.058,hip hop,hip hop,US
Attribute,Shawn Mendes,SeÃ±orita,190799,3.11,FALSE,2019,78,0.759,0.548,9,-6.049,0,0.029,0.0392,0,0.0828,0.749,116.967,pop,pop,CA
Attribute,Halsey,Without Me,201660,3.22,TRUE,2018,77,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11E-06,0.0936,0.533,136.041,"pop, Dance/Electronic",pop,US
Attribute,Regard,Ride It,157605,2.38,FALSE,2019,81,0.88,0.751,7,-4.258,0,0.0874,0.177,6.43E-05,0.106,0.884,117.948,"pop, Dance/Electronic",pop,US
Attribute,Mark Ronson,Nothing Breaks Like a Heart (feat. Miley Cyrus),217466,3.37,FALSE,2018,79,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36E-06,0.388,0.244,114.066,pop,pop,GB
Attribute,Jax Jones,All Day And Night,169303,2.49,FALSE,2019,60,0.585,0.782,1,-4.101,0,0.0897,0.269,0,0.156,0.521,121.908,"hip hop, pop, Dance/Electronic",hip hop,GB
Attribute,Kodak Black,ZEZE (feat. Travis Scott & Offset),228759,3.49,TRUE,2018,77,0.861,0.603,8,-5.788,0,0.176,0.0521,0,0.0924,0.504,98.043,hip hop,hip hop,US
Attribute,Alec Benjamin,Let Me Down Slowly,169353,2.49,FALSE,2018,82,0.652,0.557,1,-5.714,0,0.0318,0.74,0,0.124,0.483,150.073,"rock, pop, Dance/Electronic",rock,US
Attribute,Offset,Clout (feat. Cardi B),205803,3.26,TRUE,2019,68,0.919,0.622,1,-7.384,1,0.0997,0.228,4.24E-06,0.122,0.424,140.022,"hip hop, pop",hip hop,US
Attribute,MEDUZA,Piece Of Your Heart,152913,2.33,FALSE,2019,75,0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,"pop, Dance/Electronic",pop,IT
Attribute,Lana Del Rey,Doin' Time,202192,3.22,TRUE,2019,80,0.641,0.559,7,-11.132,0,0.0355,0.404,0.00402,0.0937,0.523,144.982,pop,pop,US
Attribute,A Boogie Wit da Hoodie,Look Back at It,179449,2.59,TRUE,2018,73,0.791,0.587,3,-5.075,0,0.0413,0.407,0,0.148,0.536,96.057,hip hop,hip hop,US
Attribute,Billie Eilish,lovely (with Khalid),200185,3.2,FALSE,2018,86,0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,"pop, Dance/Electronic",pop,US
Attribute,Drake,Money In The Grave (Drake ft. Rick Ross),205426,3.25,TRUE,2019,76,0.831,0.502,10,-4.045,0,0.046,0.101,0,0.122,0.101,100.541,"hip hop, pop, R&B",hip hop,CA
Attribute,Polo G,Pop Out (feat. Lil Tjay),166560,2.47,TRUE,2019,78,0.772,0.639,1,-7.119,1,0.467,0.15,0,0.0698,0.261,168.112,hip hop,hip hop,US
Attribute,Juice WRLD,Robbery,240050,4,TRUE,2019,53,0.685,0.692,2,-5.122,1,0.0457,0.328,0,0.153,0.578,159.966,hip hop,hip hop,US
Attribute,Young Thug,The London (feat. J. Cole & Travis Scott),200106,3.2,TRUE,2019,69,0.796,0.586,4,-6.946,0,0.147,0.0247,0,0.132,0.179,97.981,"hip hop, pop",hip hop,US
Attribute,Flipp Dinero,Leave Me Alone,195637,3.16,TRUE,2019,69,0.792,0.743,7,-2.806,1,0.0851,0.107,0,0.183,0.742,150.024,"hip hop, pop",hip hop,US
Attribute,Dave,Location (feat. Burna Boy),241293,4.01,TRUE,2019,78,0.812,0.496,9,-5.969,0,0.297,0.271,0,0.0955,0.55,109.979,hip hop,hip hop,US
Attribute,Calvin Harris,Giant (with Rag'n'Bone Man),229184,3.49,FALSE,2019,73,0.807,0.887,1,-4.311,0,0.0361,0.016,0.000503,0.0811,0.606,122.015,"hip hop, pop, Dance/Electronic",hip hop,GB
Attribute,Stormzy,Vossi Bop,196266,3.16,TRUE,2019,64,0.682,0.653,8,-6.062,1,0.339,0.13,0.00116,0.129,0.428,188.115,"hip hop, Dance/Electronic",hip hop,GB
Attribute,Tones And I,Dance Monkey,209438,3.29,FALSE,2019,78,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,pop,pop,AU
Attribute,Ariana Grande,boyfriend (with Social House),186106,3.06,TRUE,2019,77,0.4,0.795,10,-3.731,0,0.461,0.119,0,0.159,0.702,190.097,pop,pop,US
Attribute,Lunay,Soltera - Remix,266086,4.26,FALSE,2019,70,0.795,0.783,5,-4.271,1,0.0432,0.361,0,0.437,0.799,92.01,"pop, latin",pop,PR
Attribute,Khalid,Better,229412,3.49,FALSE,2018,70,0.442,0.585,0,-10.332,0,0.0964,0.0984,0.391,0.14,0.116,97.565,"pop, R&B",pop,US
Attribute,Sigala,Wish You Well,205653,3.26,FALSE,2019,64,0.669,0.895,5,-3.787,0,0.0575,0.128,0,0.297,0.576,124.975,"pop, Dance/Electronic",pop,GB
Attribute,Megan Thee Stallion,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),199427,3.19,TRUE,2019,69,0.872,0.814,0,-4.568,1,0.155,0.00485,1.96E-06,0.214,0.57,98.985,"hip hop, pop, R&B",hip hop,US
Attribute,iann dior,gone girl,136568,2.17,TRUE,2019,69,0.677,0.714,11,-5.637,1,0.0287,0.162,0,0.0717,0.355,94.956,"hip hop, pop",hip hop,US
Attribute,Panic! At The Disco,High Hopes,190946,3.11,FALSE,2018,80,0.579,0.904,5,-2.729,1,0.0618,0.193,0,0.064,0.681,82.014,rock,rock,US
Attribute,Marshmello,One Thing Right,181823,3.02,FALSE,2019,73,0.659,0.625,4,-2.253,1,0.045,0.0644,0,0.582,0.442,88.042,"pop, Dance/Electronic",pop,US
Attribute,Taylor Swift,Cruel Summer,178426,2.58,FALSE,2019,78,0.552,0.702,9,-5.707,1,0.157,0.117,2.06E-05,0.105,0.564,169.994,pop,pop,US
Attribute,Blanco Brown,The Git Up,200593,3.21,FALSE,2019,69,0.847,0.678,9,-8.635,1,0.109,0.0669,0,0.274,0.811,97.984,"hip hop, country",hip hop,US
